20117,0,29177732059,269,889,0,0,0,200,-1,-1,-1
13579,0,9938866483,600495,601523,0,0,0,200,-1,-1,-1
20452,8,17707186126,1204,1730,0,0,0,200,-1,-1,-1
5916,0,7962900608,23290,23602,0,0,0,200,-1,-1,-1
9605,4,5478663654,1333,1883,0,0,0,200,-1,-1,-1
16576,0,6701190188,268,591,0,0,0,200,-1,-1,-1
20617,0,39277569461,1730,2317,0,0,0,200,-1,-1,-1
10271,1,13666894741,223,568,0,0,0,200,-1,-1,-1
2464,0,38520560276,2952,3836,0,0,0,200,-1,-1,-1
1637,0,11984087360,0,856,0,0,0,200,-1,-1,-1
4695,0,5961778963,4646,4949,0,0,0,200,-1,-1,-1
14452,2,16709212759,16655,17402,0,0,0,200,-1,-1,-1
13607,0,25519303586,51432,52369,0,0,0,200,-1,-1,-1
16471,1,3299001955,3352,3929,0,0,0,200,-1,-1,-1
11609,0,7240294150,0,662,0,0,0,200,-1,-1,-1
14747,0,1720286523,21750,22580,0,0,0,200,-1,-1,-1
13677,1,213171911,7111,7900,0,0,0,200,-1,-1,-1
19438,0,6632282978,116,945,0,0,0,200,-1,-1,-1
11773,3,37493044477,42604,43001,0,0,0,200,-1,-1,-1
17905,0,12792710415,5413,6371,0,0,0,200,-1,-1,-1
12267,3,7294112924,3073,3709,0,0,0,200,-1,-1,-1
4280,3,19491869438,24,890,0,0,0,200,-1,-1,-1
12251,0,2424317873,6282,7291,0,0,0,200,-1,-1,-1
6957,0,25079964813,74,869,0,0,0,200,-1,-1,-1
4612,0,11687428875,1875,2551,0,0,0,200,-1,-1,-1
20244,29,1918759818,1301,1962,0,0,0,200,-1,-1,-1
13243,0,522254655,28955,29354,0,0,0,200,-1,-1,-1
7877,0,25089008250,127,444,0,0,0,200,-1,-1,-1
4710,0,1146258566,47053,47688,0,0,0,200,-1,-1,-1
17720,0,14871264990,8649,9091,0,0,0,200,-1,-1,-1
6512,3,5233259698,4050,4470,0,0,0,200,-1,-1,-1
8030,2,18680167978,25191,25700,0,0,0,200,-1,-1,-1
20591,0,14595459523,0,701,0,0,0,200,-1,-1,-1
20715,0,1405833239,0,609,0,0,0,200,-1,-1,-1
20491,2,23548646803,11049,11479,0,0,0,200,-1,-1,-1
5443,0,10393544915,9649,10089,0,0,0,200,-1,-1,-1
13021,0,23492838921,24967,25424,0,0,0,200,-1,-1,-1
9835,1,24992904884,6897,7507,0,0,0,200,-1,-1,-1
11026,0,5002882510,11180,11458,0,0,0,200,-1,-1,-1
13484,0,21722558216,0,973,0,0,0,200,-1,-1,-1
17173,0,2529547650,0,949,0,0,0,200,-1,-1,-1
16360,0,21913532504,10322,10836,0,0,0,200,-1,-1,-1
5425,0,10702883486,175,913,0,0,0,200,-1,-1,-1
971,0,42589192223,125,954,0,0,0,200,-1,-1,-1
11273,0,3698998218,4858,5374,0,0,0,200,-1,-1,-1
1222,0,27527479792,27,673,0,0,0,200,-1,-1,-1
6763,3,32259649569,1074,1765,0,0,0,200,-1,-1,-1
12577,3,25193121349,43,761,0,0,0,200,-1,-1,-1
3500,2,25248190193,647,1331,0,0,0,200,-1,-1,-1
14015,0,16433018198,4002,4575,0,0,0,200,-1,-1,-1
3420,1,23702390031,0,559,0,0,0,200,-1,-1,-1
600,0,2761557396,19474,19960,0,0,0,200,-1,-1,-1
6674,1,11258900419,4253,4891,0,0,0,200,-1,-1,-1
18632,1,39971536434,104,940,0,0,0,200,-1,-1,-1
18343,1,23436777618,77156,77577,0,0,0,200,-1,-1,-1
17678,0,13643620521,953,1851,0,0,0,200,-1,-1,-1
13631,4,37576194360,77,993,0,0,0,200,-1,-1,-1
14473,0,20178859081,4636,5221,0,0,0,200,-1,-1,-1
11486,3,43001364078,41441,42147,0,0,0,200,-1,-1,-1
20076,0,1896405666,15241,15697,0,0,0,200,-1,-1,-1
11442,1,33788814862,7433,8369,0,0,0,200,-1,-1,-1
6946,0,22749120636,1457,1893,0,0,0,200,-1,-1,-1
4677,0,9032330456,32014,32420,0,0,0,200,-1,-1,-1
4403,5,5676431350,6098,6525,0,0,0,200,-1,-1,-1
19601,2,5170216900,23969,24470,0,0,0,200,-1,-1,-1
5927,1,38659303948,4020,4999,0,0,0,200,-1,-1,-1
11853,0,35558344808,2191,2583,0,0,0,200,-1,-1,-1
14752,0,3995456865,0,680,0,0,0,200,-1,-1,-1
9812,1,19791658169,0,647,0,0,0,200,-1,-1,-1
17951,3,4690568530,201,604,0,0,0,200,-1,-1,-1
2498,0,29987377272,2927,3796,0,0,0,200,-1,-1,-1
7034,3,22976879593,7745,8758,0,0,0,200,-1,-1,-1
15051,0,18973472860,4092,5039,0,0,0,200,-1,-1,-1
6455,1,31387564759,3571,4214,0,0,0,200,-1,-1,-1
15819,0,3038747713,5438,6478,0,0,0,200,-1,-1,-1
6662,1,3510249031,55,619,0,0,0,200,-1,-1,-1
2748,2,38700474348,0,734,0,0,0,200,-1,-1,-1
12540,3,16132344867,785,1414,0,0,0,200,-1,-1,-1
10151,0,11953901847,59,890,0,0,0,200,-1,-1,-1
2304,0,5530053118,13510,14200,0,0,0,200,-1,-1,-1
8945,0,371322463,0,834,0,0,0,200,-1,-1,-1
3090,2,17987559438,24061,24608,0,0,0,200,-1,-1,-1
2455,1,1013264195,1540,2257,0,0,0,200,-1,-1,-1
17528,0,17164202759,40,796,0,0,0,200,-1,-1,-1
3744,0,1208579476,471,932,0,0,0,200,-1,-1,-1
886,0,31067569306,1010,1475,0,0,0,200,-1,-1,-1
8067,6,37352115333,34877,35681,0,0,0,200,-1,-1,-1
14053,0,31497424440,0,661,0,0,0,200,-1,-1,-1
7014,2,34786215021,1929,2208,0,0,0,200,-1,-1,-1
8667,1,3581783987,20666,21673,0,0,0,200,-1,-1,-1
9464,2,21629833734,64,349,0,50,0,200,-1,-1,-1
13033,1,15241891953,3267,3782,0,0,0,200,-1,-1,-1
7972,0,6682664325,2290,3383,0,0,0,200,-1,-1,-1
16626,1,27500223093,91,876,0,0,0,200,-1,-1,-1
4035,0,1093495368,619,1270,0,0,0,200,-1,-1,-1
17033,0,13253664142,4228,4677,0,0,0,200,-1,-1,-1
17080,1,32128683881,823,1732,0,0,0,200,-1,-1,-1
7238,8,27030515125,9358,9771,0,0,0,200,-1,-1,-1
20675,0,798919117,2852,3742,0,0,0,200,-1,-1,-1
2578,0,44461678127,32033,32915,0,0,0,200,-1,-1,-1
7738,7,36876120373,7399,7998,0,0,0,200,-1,-1,-1
19727,1,6047727429,10723,11711,0,0,0,200,-1,-1,-1
4617,3,43001364078,64538,65296,0,50,0,200,-1,-1,-1
831,0,34848218042,24,756,0,0,0,200,-1,-1,-1
6639,0,23585548636,18108,19092,0,0,0,200,-1,-1,-1
11826,0,28047260810,240,569,0,0,0,200,-1,-1,-1
2937,0,21135935883,709,1405,0,0,0,200,-1,-1,-1
12403,0,43283604440,0,757,0,0,0,200,-1,-1,-1
2981,1,32616534003,856,1169,0,0,0,200,-1,-1,-1
8777,0,11953448602,0,653,0,0,0,200,-1,-1,-1
4123,0,12057443038,92,844,0,0,0,200,-1,-1,-1
5752,0,29052738198,5226,6157,0,0,0,200,-1,-1,-1
20390,0,179046630,105,1000,0,0,0,200,-1,-1,-1
17035,1,29173515151,469,1243,0,0,0,200,-1,-1,-1
556,0,17536422783,0,838,0,0,0,200,-1,-1,-1
15559,0,32216159473,21,720,0,0,0,200,-1,-1,-1
18917,2,42204791380,41826,42592,0,0,0,200,-1,-1,-1
17857,0,35400112515,6152,7137,0,0,0,200,-1,-1,-1
15515,0,37178174948,183,961,0,0,0,200,-1,-1,-1
6247,0,14118320523,0,726,0,0,0,200,-1,-1,-1
15123,1,31075031356,23151,23608,0,0,0,200,-1,-1,-1
10491,4,41411076957,1226,2097,0,0,0,200,-1,-1,-1
17607,0,9649892860,4692,5145,0,0,0,200,-1,-1,-1
15305,0,36415242127,110350,111298,0,0,0,200,-1,-1,-1
18921,0,2157823916,23,819,0,0,0,200,-1,-1,-1
972,0,42654709802,0,624,0,0,0,200,-1,-1,-1
11616,2,7229907602,0,838,0,0,0,200,-1,-1,-1
2899,0,8102845726,1441,2381,0,0,0,200,-1,-1,-1
10485,3,8757075104,417,1183,0,0,0,200,-1,-1,-1
16005,0,5564271510,102,546,0,0,0,200,-1,-1,-1
18875,0,11914511999,122743,123711,0,0,0,200,-1,-1,-1
4445,3,19341706321,3746,4617,0,0,0,200,-1,-1,-1
6054,0,33215976882,719,1259,0,0,0,200,-1,-1,-1
1658,1,32580505976,11,874,0,0,0,200,-1,-1,-1
3679,0,2477035138,2107,2548,0,0,0,200,-1,-1,-1
1882,0,17991419571,1657,2098,0,0,0,200,-1,-1,-1
9836,0,5917216447,105,932,0,0,0,200,-1,-1,-1
7001,3,9643564086,0,853,0,0,0,200,-1,-1,-1
18966,4,17714180516,5446,6407,0,0,0,200,-1,-1,-1
12340,2,34320374419,770,1296,0,0,0,200,-1,-1,-1
14203,0,4938390010,6044,6540,0,0,0,200,-1,-1,-1
1940,2,1528159191,2061,2508,0,0,0,200,-1,-1,-1
3378,0,30025674060,0,648,0,0,0,200,-1,-1,-1
5606,1,30304906157,604,1018,0,0,0,200,-1,-1,-1
11217,0,1702558061,6826,7608,0,0,0,200,-1,-1,-1
16680,6,572951393,0,753,0,0,0,200,-1,-1,-1
5335,0,11621770750,268,604,0,0,0,200,-1,-1,-1
20199,0,7048804135,8583,9123,0,0,0,200,-1,-1,-1
15745,0,15040333307,21281,21674,0,0,0,200,-1,-1,-1
13307,0,1020340591,0,718,0,0,0,200,-1,-1,-1
5336,3,28963041181,0,805,0,0,0,200,-1,-1,-1
10363,2,3534078323,0,711,0,0,0,200,-1,-1,-1
9765,3,7543630690,0,832,0,0,0,200,-1,-1,-1
9692,1,5719873559,13740,14175,0,0,0,200,-1,-1,-1
6581,0,39499120345,228,1116,0,0,0,200,-1,-1,-1
3724,0,21275495698,195,1245,0,0,0,200,-1,-1,-1
15451,0,850082610,42456,42890,0,0,0,200,-1,-1,-1
18969,1,13940907297,45600,46018,0,0,0,200,-1,-1,-1
14461,0,4238603826,908,1851,0,0,0,200,-1,-1,-1
1867,0,35720718707,1797,2587,0,0,0,200,-1,-1,-1
2840,0,35970390042,6506,7550,0,0,0,200,-1,-1,-1
8171,0,6268392895,293,898,0,0,0,200,-1,-1,-1
1216,1,9388095536,506,1410,0,0,0,200,-1,-1,-1
11810,0,21678238344,7875,8433,0,0,0,200,-1,-1,-1
5295,0,2313488884,82,917,0,0,0,200,-1,-1,-1
13385,0,41015087757,1844,2888,0,0,0,200,-1,-1,-1
12290,0,6330791165,7514,8382,0,0,0,200,-1,-1,-1
6152,0,13722981783,0,844,0,0,0,200,-1,-1,-1
8635,8,31809601291,114,838,0,0,0,200,-1,-1,-1
17749,0,5498431074,14430,14835,0,0,0,200,-1,-1,-1
7761,0,32523015096,0,538,0,0,0,200,-1,-1,-1
3893,0,29520233466,0,733,0,0,0,200,-1,-1,-1
3827,0,2301015038,2,882,0,0,0,200,-1,-1,-1
17817,0,40392073399,0,753,0,0,0,200,-1,-1,-1
9021,1,26934641966,3890,4954,0,0,0,200,-1,-1,-1
10278,0,22685435869,1011,1350,0,0,0,200,-1,-1,-1
4977,0,100525924,7685,8690,0,0,0,200,-1,-1,-1
13426,5,2559365470,1079,2116,0,0,0,200,-1,-1,-1
871,0,7660137906,60150,60611,0,0,0,200,-1,-1,-1
1384,1,17047411776,118,398,0,0,0,200,-1,-1,-1
10987,1,3399918472,7788,8657,0,0,0,200,-1,-1,-1
7509,1,9988587456,4189,4527,0,0,0,200,-1,-1,-1
6461,1,31332122365,0,716,0,0,0,200,-1,-1,-1
9335,0,8796562327,5759,6767,0,0,0,200,-1,-1,-1
1524,1,25041352487,10136,10521,0,0,0,200,-1,-1,-1
9519,1,13286910314,10817,11734,0,0,0,200,-1,-1,-1
20466,0,1749942243,0,778,0,0,0,200,-1,-1,-1
7333,0,23968922136,21,867,0,0,0,200,-1,-1,-1
11415,11,28449517518,7319,7876,0,0,0,200,-1,-1,-1
5243,2,26476520838,2388,2887,0,0,0,200,-1,-1,-1
5441,3,2916734070,9889,10257,0,0,0,200,-1,-1,-1
11395,0,19988234678,7146,8034,0,0,0,200,-1,-1,-1
1593,1,28744796026,5728,6320,0,0,0,200,-1,-1,-1
2846,0,17583360677,6625,7386,0,0,0,200,-1,-1,-1
4061,2,4104523636,26743,27109,0,0,0,200,-1,-1,-1
12739,0,3125849815,23233,23879,0,0,0,200,-1,-1,-1
16321,0,26655616593,1477,2392,0,0,0,200,-1,-1,-1
19455,0,2213695762,0,796,0,0,0,200,-1,-1,-1
17302,4,229426164,7421,7933,0,0,0,200,-1,-1,-1
8083,1,2867385192,0,734,0,0,0,200,-1,-1,-1
18711,1,17547905547,7499,8040,0,0,0,200,-1,-1,-1
4308,2,9607084830,94,899,0,0,0,200,-1,-1,-1
11629,0,3375149584,7425,8426,0,0,0,200,-1,-1,-1
8921,0,43634650711,0,929,0,0,0,200,-1,-1,-1
12674,0,9961767766,59,794,0,0,0,200,-1,-1,-1
3007,1,4161094692,0,694,0,0,0,200,-1,-1,-1
15088,8,32034189504,103,833,0,0,0,200,-1,-1,-1
8378,1,14351664904,15,699,0,0,0,200,-1,-1,-1
11840,0,20112585272,20778,21115,0,0,0,200,-1,-1,-1
4237,0,36890852852,0,760,0,0,0,200,-1,-1,-1
14613,0,18123516947,4379,5370,0,0,0,200,-1,-1,-1
2348,0,13694785335,96,857,0,0,0,200,-1,-1,-1
16044,2,2531100969,0,753,0,0,0,200,-1,-1,-1
11447,0,34386932944,1151,1493,0,0,0,200,-1,-1,-1
15595,0,7962900608,23379,23688,0,0,0,200,-1,-1,-1
19702,8,1101089012,0,726,0,0,0,200,-1,-1,-1
7156,1,38221867496,8142,8510,0,0,0,200,-1,-1,-1
9152,2,26707715578,4124,5022,0,0,0,200,-1,-1,-1
11783,0,45307770951,0,652,0,0,0,200,-1,-1,-1
9847,2,9735665370,0,732,0,0,0,200,-1,-1,-1
14063,0,44536649171,3633,4090,0,0,0,200,-1,-1,-1
13597,0,26622454904,3233,4104,0,0,0,200,-1,-1,-1
5491,0,1827995249,26,664,0,0,0,200,-1,-1,-1
11077,0,12602810994,870,1478,0,0,0,200,-1,-1,-1
17480,1,26004740547,72,804,0,0,0,200,-1,-1,-1
12698,0,28258668178,0,856,0,0,0,200,-1,-1,-1
17090,1,33762155753,0,790,0,0,0,200,-1,-1,-1
2490,2,31546371733,3879,4168,0,0,0,200,-1,-1,-1
2518,1,18110896896,1151,1658,0,0,0,200,-1,-1,-1
10116,0,133379727,1155,1715,0,0,0,200,-1,-1,-1
17202,1,15526366164,40,758,0,0,0,200,-1,-1,-1
17606,3,25668793494,223,568,0,0,0,200,-1,-1,-1
14379,0,12577883167,2904,3393,0,0,0,200,-1,-1,-1
7304,0,30233596568,0,727,0,0,0,200,-1,-1,-1
11417,0,9699684100,1916,2724,0,0,0,200,-1,-1,-1
6274,0,40153843235,26,904,0,0,0,200,-1,-1,-1
13371,3,32255689554,0,819,0,0,0,200,-1,-1,-1
11665,0,9836818144,83,857,0,0,0,200,-1,-1,-1
9635,1,44361437806,0,738,0,0,0,200,-1,-1,-1
11226,1,15127679577,67,820,0,0,0,200,-1,-1,-1
7161,0,5059585700,4516,5476,0,0,0,200,-1,-1,-1
5695,0,221989316,0,864,0,0,0,200,-1,-1,-1
720,0,29983686932,302,1367,0,0,0,200,-1,-1,-1
1315,0,8409148736,206,906,0,0,0,200,-1,-1,-1
16219,1,44828226626,194,851,0,0,0,200,-1,-1,-1
16136,3,13646992441,133,1004,0,0,0,200,-1,-1,-1
6960,0,687955053,0,947,0,0,0,200,-1,-1,-1
16899,0,17451196646,268,584,0,0,0,200,-1,-1,-1
261,0,9134826825,1500,2417,0,0,0,200,-1,-1,-1
4357,0,1165302614,1295,2141,0,0,0,200,-1,-1,-1
13415,0,26849588499,17424,17718,0,0,0,200,-1,-1,-1
4301,0,9522432057,67,945,0,0,0,200,-1,-1,-1
1077,0,2047938198,726,1348,0,0,0,200,-1,-1,-1
6250,0,5807996507,84,871,0,0,0,200,-1,-1,-1
3819,0,25764567512,3102,4003,0,0,0,200,-1,-1,-1
9089,1,7694888018,18043,18419,0,0,0,200,-1,-1,-1
10783,1,29387924467,2436,3271,0,0,0,200,-1,-1,-1
17228,0,2516946502,1061,1714,0,0,0,200,-1,-1,-1
8002,1,4675241792,0,735,0,0,0,200,-1,-1,-1
14243,5,24611735419,850,1469,0,0,0,200,-1,-1,-1
14067,0,904514192,0,723,0,0,0,200,-1,-1,-1
5969,0,685758124,1103,1558,0,0,0,200,-1,-1,-1
6267,0,21089459273,32315,32704,0,0,0,200,-1,-1,-1
12442,1,1331156571,0,700,0,0,0,200,-1,-1,-1
8028,0,2642506463,3491,4487,0,0,0,200,-1,-1,-1
4077,1,5926796768,0,659,0,0,0,200,-1,-1,-1
13766,0,11462429426,0,786,0,0,0,200,-1,-1,-1
6171,0,2109125550,3634,4142,0,0,0,200,-1,-1,-1
18633,0,590209997,46549,47230,0,0,0,200,-1,-1,-1
16488,0,9177240214,529,1313,0,0,0,200,-1,-1,-1
789,0,2761557396,50653,51090,0,0,0,200,-1,-1,-1
6237,0,1094112079,21468,21913,0,0,0,200,-1,-1,-1
20024,2,41481313102,380,785,0,0,0,200,-1,-1,-1
190,0,7075733364,91,843,0,0,0,200,-1,-1,-1
1080,0,38689987918,32998,33817,0,0,0,200,-1,-1,-1
17599,1,7139898092,58808,59391,0,0,0,200,-1,-1,-1
1577,0,1904453961,3952,4321,0,0,0,200,-1,-1,-1
3673,0,16695151074,34326,34914,0,0,0,200,-1,-1,-1
13993,0,14240573951,84,854,0,0,0,200,-1,-1,-1
15895,0,34958801198,9533,10338,0,0,0,200,-1,-1,-1
12495,0,5255425651,4705,5096,0,0,0,200,-1,-1,-1
11087,0,20256624466,1492,1852,0,0,0,200,-1,-1,-1
18635,0,5717417738,35,866,0,0,0,200,-1,-1,-1
18733,0,5921799562,49774,50085,0,0,0,200,-1,-1,-1
14148,0,10133492636,7037,7620,0,0,0,200,-1,-1,-1
3592,4,4512552990,4872,5653,0,0,0,200,-1,-1,-1
5651,0,41330599738,8386,8702,0,0,0,200,-1,-1,-1
14260,7,25457307658,0,754,0,0,0,200,-1,-1,-1
9114,2,915510240,4534,5456,0,0,0,200,-1,-1,-1
5460,4,30848639258,266,777,0,0,0,200,-1,-1,-1
7933,0,20787607711,9372,10121,0,0,0,200,-1,-1,-1
3635,0,1337889483,3434,3880,0,0,0,200,-1,-1,-1
19393,0,42879345336,2093,2539,0,0,0,200,-1,-1,-1
15414,3,10479416609,5285,6131,0,0,0,200,-1,-1,-1
913,0,1164971232,4362,5440,0,0,0,200,-1,-1,-1
4996,0,33324191519,130,530,0,0,0,200,-1,-1,-1
870,0,4276122666,21532,22022,0,0,0,200,-1,-1,-1
5268,0,18328369304,4716,5285,0,0,0,200,-1,-1,-1
20351,0,6325582745,52839,53240,0,0,0,200,-1,-1,-1
7730,0,28324543138,136,871,0,0,0,200,-1,-1,-1
4323,0,13042088363,0,727,0,0,0,200,-1,-1,-1
13848,0,34533172066,0,726,0,0,0,200,-1,-1,-1
9625,2,41865985691,10849,11188,0,0,0,200,-1,-1,-1
12680,1,42233133988,79,825,0,0,0,200,-1,-1,-1
14595,0,3124564188,0,604,0,0,0,200,-1,-1,-1
17887,2,26481930411,15728,16137,0,0,0,200,-1,-1,-1
12510,5,45295200021,4799,5371,0,0,0,200,-1,-1,-1
9496,0,14101588039,0,825,0,0,0,200,-1,-1,-1
19042,3,9955680179,6641,7100,0,0,0,200,-1,-1,-1
18833,7,41496400222,0,921,0,0,0,200,-1,-1,-1
17742,0,45653902148,59365,59653,0,0,0,200,-1,-1,-1
19350,3,24437241821,9855,10810,0,0,0,200,-1,-1,-1
14569,0,10041214298,8557,9844,0,0,0,200,-1,-1,-1
19019,0,179666928,0,883,0,0,0,200,-1,-1,-1
16724,0,35969651756,263,937,0,0,0,200,-1,-1,-1
13685,0,831214398,850,1492,0,0,0,200,-1,-1,-1
1675,0,2960991195,11290,12096,0,0,0,200,-1,-1,-1
6284,0,34607481214,1659,2137,0,0,0,200,-1,-1,-1
10397,0,381342621,4535,5269,0,0,0,200,-1,-1,-1
17183,0,18125717638,44795,45290,0,0,0,200,-1,-1,-1
13264,1,34114965020,10173,10527,0,0,0,200,-1,-1,-1
14895,0,26709550534,176,1068,0,0,0,200,-1,-1,-1
19725,1,37020816379,18824,19851,0,0,0,200,-1,-1,-1
8520,0,43151043461,6134,7054,0,0,0,200,-1,-1,-1
4069,2,5426775393,0,926,0,0,0,200,-1,-1,-1
16615,1,20176338841,62,810,0,0,0,200,-1,-1,-1
8108,0,14550937706,35,835,0,0,0,200,-1,-1,-1
5550,0,27393035276,63575,64092,0,0,0,200,-1,-1,-1
3019,0,701972083,328,644,0,0,0,200,-1,-1,-1
20655,0,6082177575,0,934,0,0,0,200,-1,-1,-1
12582,0,22244986535,0,476,0,0,0,200,-1,-1,-1
8166,3,26647471973,32,836,0,0,0,200,-1,-1,-1
15940,0,23767617615,1374520,1375501,0,0,0,200,-1,-1,-1
10472,1,6346228042,0,723,0,0,0,200,-1,-1,-1
6114,0,14128088316,8929,9300,0,0,0,200,-1,-1,-1
10994,0,15646622505,2051,2573,0,0,0,200,-1,-1,-1
8655,1,30076158917,184,605,0,0,0,200,-1,-1,-1
5193,0,10120259411,284,848,0,0,0,200,-1,-1,-1
7887,2,21967053295,3310,4366,0,0,0,200,-1,-1,-1
10933,0,4194291913,11,766,0,0,0,200,-1,-1,-1
6353,1,508907887,177,686,0,0,0,200,-1,-1,-1
14134,0,40175614751,0,716,0,0,0,200,-1,-1,-1
11656,0,37403997031,8865,9386,0,0,0,200,-1,-1,-1
18753,9,2924874657,10347,10705,0,0,0,200,-1,-1,-1
17349,0,30913935248,2913,3863,0,0,0,200,-1,-1,-1
3055,0,16449884942,11448,12149,0,0,0,200,-1,-1,-1
5312,5,24733586800,2527,3042,0,0,0,200,-1,-1,-1
14948,1,468906116,0,642,0,0,0,200,-1,-1,-1
2146,0,6042919240,0,697,0,0,0,200,-1,-1,-1
626,0,26243050756,4676,5139,0,0,0,200,-1,-1,-1
12110,0,33181432823,164,956,0,0,0,200,-1,-1,-1
1110,1,4591645213,216,1035,0,0,0,200,-1,-1,-1
560,0,16346532764,0,723,0,0,0,200,-1,-1,-1
20188,0,9557141631,0,1044,0,0,0,200,-1,-1,-1
6432,1,30653250603,6377,6944,0,0,0,200,-1,-1,-1
5931,0,40867249883,4082,4385,0,0,0,200,-1,-1,-1
14002,0,34685385434,43,463,0,0,0,200,-1,-1,-1
4219,0,14857361813,649,1271,0,0,0,200,-1,-1,-1
1645,0,19652319677,8313,9197,0,0,0,200,-1,-1,-1
15272,0,33742434257,0,823,0,0,0,200,-1,-1,-1
10579,1,2068603924,0,668,0,0,0,200,-1,-1,-1
13813,0,9438152568,0,921,0,0,0,200,-1,-1,-1
18480,1,27989219124,5032,5348,0,0,0,200,-1,-1,-1
